;sars_cov2_rna [gc/(d*100000 capita)];median_7d_sars_cov2_rna [gc/(d*100000 capita)];new_cases [1/(d*100000 capita)];median_7d_new_cases [1/(d*100000 capita)];quantification_flag [{Q: >LOQ,D: >LOD,N: <LOD}];flow [m^3/d]
2021-05-27;1020630588235.2943;1020630588235.2943;13.183787512499999;11.563987449999999;Q;108442
2021-05-28;1031793529411.7648;1020630588235.2943;14.374964791666667;13.183787512499999;Q;106306
2021-05-29;714945882352.9412;1020630588235.2943;6.094276104166666;13.183787512499999;D;101284
2021-05-30;771855882352.9412;1016986102941.1763;6.140318695833333;13.183787512499999;D;100935
2021-05-31;339395955882.353;771855882352.9412;13.951079491666666;13.951079491666666;D;106110
2021-06-01;1164787352941.1763;771855882352.9412;3.4425793249999996;13.183787512499999;Q;104908
2021-06-02;480106250000.0;771855882352.9412;7.589656616666667;7.589656616666667;D;100453
2021-06-03;356993492647.0588;714945882352.9412;6.145271883333333;6.145271883333333;D;104411
2021-06-04;819954926470.5881;714945882352.9412;4.580563233333333;6.140318695833333;D;190622
2021-06-05;508598823529.41174;508598823529.41174;2.914800708333334;6.140318695833333;D;144103
2021-06-06;270937205882.35297;480106250000.0;;;D;96967
2021-06-07;492585000000.0;492585000000.0;5.41576255;5.41576255;D;98517
2021-06-08;338638897058.82355;480106250000.0;8.492191133333334;5.41576255;D;146206
2021-06-09;384055367647.0588;384055367647.0588;2.811749666666667;5.41576255;D;133927
2021-06-10;212773161764.70587;384055367647.0588;3.817545283333333;4.580563233333333;D;105226
2021-06-11;284674191176.4706;338638897058.82355;2.915741429166667;3.817545283333333;D;99271
2021-06-12;1252647647058.8237;338638897058.82355;4.057875708333333;3.817545283333333;Q;92587
2021-06-13;174519264705.88232;338638897058.82355;1.6664779250000001;3.817545283333333;D;91287
2021-06-14;253922426470.58823;284674191176.4706;1.6210376375;2.915741429166667;D;98667
2021-06-15;24285784313.725494;253922426470.58823;1.6612916041666668;2.811749666666667;N;99086
2021-06-16;24239460784.313725;212773161764.70587;1.6648007125;1.6664779250000001;N;98897
2021-06-17;243925955882.3529;243925955882.3529;1.6653185125;1.6653185125;D;112454
2021-06-18;23647549019.607845;174519264705.88232;1.2490013;1.6648007125;N;96482
2021-06-19;22580882352.94118;24285784313.725494;2.4990517791666664;1.6648007125;N;92130
2021-06-20;37581372549.01961;24285784313.725494;0.7308790625;1.6612916041666668;N;153332
2021-06-21;;24262622549.01961;2.8142123791666664;1.6648007125;N;177449
2021-06-22;40043872549.01961;30910416666.666668;;;N;163379
2021-06-23;45059558823.52942;38812622549.01961;0.8332451833333332;1.6648007125;N;183843
2021-06-24;40846568627.45098;38812622549.01961;1.66566815;1.6653185125;N;166654
2021-06-25;27510049019.60784;38812622549.01961;0.83152505;1.2490013;N;112241
2021-06-26;24561519607.84314;38812622549.01961;;;N;100211
2021-06-27;352852500000.0;40445220588.2353;0.8333333291666667;0.8333333291666667;D;94094
2021-06-28;43959313725.4902;40846568627.45098;1.6200894166666668;0.8333333291666667;N;179354
2021-06-29;50103921568.62745;43959313725.4902;0.31421239166666665;0.8333333291666667;N;204424
2021-06-30;271822058823.52936;43959313725.4902;1.6645312583333334;0.8333333291666667;D;123226
2021-07-01;26616911764.705887;43959313725.4902;2.492817025;1.6200894166666668;N;108597
2021-07-02;810346617647.0587;50103921568.62745;1.2031396958333334;1.2031396958333334;D;103969
2021-07-03;2183278125000.0;271822058823.52936;2.075496116666667;1.6200894166666668;Q;115311
2021-07-04;22927450980.39216;50103921568.62745;1.97874365;1.6645312583333334;N;93544
2021-07-05;24005882352.94118;50103921568.62745;2.9166088083333332;1.97874365;N;97944
2021-07-06;77427205882.35294;77427205882.35294;1.6656104875;1.97874365;N;315903
2021-07-07;;52022058823.52942;3.6466412291666668;2.075496116666667;N;196191
2021-07-08;535474338235.29407;306450772058.82355;4.471985654166667;2.075496116666667;D;196823
2021-07-09;501929485294.1176;289678345588.2353;4.569261291666666;2.9166088083333332;D;128797
2021-07-10;571818125000.0;289678345588.2353;4.580718770833334;3.6466412291666668;D;187391
2021-07-11;357538897058.82355;429734191176.4706;4.579967366666667;4.471985654166667;D;123102
2021-07-12;90488970588.2353;429734191176.4706;6.6191849;4.569261291666666;N;369195
2021-07-13;95621813725.4902;429734191176.4706;2.8132503875;4.569261291666666;N;390137
2021-07-14;95412009803.92159;357538897058.82355;2.0770543125;4.569261291666666;N;389281
2021-07-15;128628676470.58824;128628676470.58824;5.311982629166667;4.579967366666667;N;524805
2021-07-16;1003686176470.5881;128628676470.58824;10.89170195;4.580718770833334;D;296742
2021-07-17;45154901960.78432;95621813725.4902;8.742607375;5.311982629166667;N;184232
2021-07-18;516930183823.5294;95621813725.4902;;;D;154511
2021-07-19;749102205882.3529;128628676470.58824;4.478145716666667;5.311982629166667;D;143490
2021-07-20;999345772058.8235;516930183823.5294;6.227479183333332;5.311982629166667;D;131315
2021-07-21;1275833382352.9412;749102205882.3529;7.494352087499999;6.227479183333332;Q;121338
2021-07-22;428466507352.9412;749102205882.3529;5.380330312499999;6.227479183333332;D;115389
2021-07-23;1022004485294.1176;749102205882.3529;9.165624108333333;7.494352087499999;Q;109443
2021-07-24;1173745588235.2942;999345772058.8235;4.8952509541666664;6.227479183333332;D;152028
2021-07-25;;1010675128676.4706;4.998673966666667;5.380330312499999;N;117753
2021-07-26;663751838235.2941;1010675128676.4706;4.998170433333333;5.380330312499999;D;103166
2021-07-27;240449080882.35297;842878161764.7057;12.042861083333333;5.380330312499999;D;118913
2021-07-28;576951617647.0588;620351727941.1765;6.6602934750000005;5.380330312499999;D;113718
2021-07-29;515815073529.41187;620351727941.1765;8.216842012499999;6.6602934750000005;D;91105
2021-07-30;807429742647.0587;620351727941.1765;9.944390158333333;6.6602934750000005;Q;91129
